compression_ratio_markov_order_1,nrc_markov_order_1,nrc_markov_shannon_order_1,compression_ratio_markov_order_3,nrc_markov_order_3,nrc_markov_shannon_order_3,shannon_entropy,avg_word_length,lexical_richness,avg_sentence_length,punctuation_density,syllable_per_word,uppercase_ratio,digit_ratio,special_character_ratio,flesch_readability,stopword_ratio,by,and,the,at,in,with,a,is,to,of,as,on,an,that,for,it,was,file_name,year,decade,century
0.4229930534126042,0.5150713545378077,0.769641941801392,0.2593620062229973,0.3158206471315585,0.4719128990145829,4.39677757085394,4.663006833124507,0.1633620522624229,30.157771717958703,0.0426936358701354,1.3812211788108557,0.0313818565400843,0.0022763248529968,-1.0,54.29,0.5094100778898691,133.9325259515571,31.268686868686867,15.477904419116175,216.8502824858757,49.67009646302251,117.78560490045942,69.17040358744394,79.54685890834192,43.226636821488526,27.543609825560697,103.35522788203754,337.6082949308756,472.48125,60.30359937402191,114.4769001490313,116.95705521472392,259.6060606060606,59695.txt,1674,1670,17
0.4303313045224255,0.5240070165033657,0.7815206531331236,0.2643638640304602,0.3219113232202327,0.4801087383386371,4.405066484651156,4.706920212376175,0.105235459093604,24.13199356913184,0.0358172877719925,1.4576846466947793,0.0212470437237188,0.008613656497183,-1.0,53.24,0.4829259681169268,118.196062992126,29.81599363437438,21.142333967180782,309.1966873706004,55.77918215613383,145.0680705190989,60.77865532604293,81.15876906318083,33.565548951441066,23.843037572483915,107.35329985652798,710.8854415274463,319.6378205128205,50.75532994923858,137.31620009178522,105.9295575221239,257.7082616179002,61249.txt,1677,1670,17
0.4239437955316966,0.5162290568384631,0.7578741491134066,0.2379487936557256,0.289746147058688,0.4253753479237124,4.475083848975655,4.729202704827803,0.2165434816795093,39.74375,0.0420696280708175,1.429103108455208,0.0398911207058381,0.0035591747106455,-1.0,29.42,0.4994495989935524,107.15168539325845,20.9020902090209,16.928063943161636,305.33870967741933,49.12144702842377,181.0095238095238,91.14851485148516,124.10666666666668,28.446935724962632,24.500643500643505,97.70680628272252,479.2352941176471,559.7352941176471,60.20127795527157,88.14084507042253,127.07801418439716,354.3962264150944,47509.txt,1675,1670,17
0.4427687125271462,0.5391518339802664,0.7733558689532513,0.2792953668339167,0.3400931569695436,0.4878274028886312,4.580232519618067,4.462986689444088,0.2584525589009894,19.44390581717452,0.0454403314701168,1.2911239234109189,0.0818318699352044,0.0013550665155246,-1.0,76.86,0.4264716349918143,190.1986301369863,36.72608125819135,28.48275862068965,321.9080459770115,93.12666666666668,145.19895287958116,55.40316205533597,132.6824644549763,44.29160063391442,43.82059282371295,158.83908045977012,334.3658536585366,517.4074074074074,84.0,124.93303571428572,187.57142857142856,312.14772727272725,2258.txt,1670,1670,17
0.4318664712892727,0.5258763626301214,0.7854550426403705,0.250405398982618,0.3049143407840985,0.455423600605312,4.398637201055009,4.768090285461385,0.3883602566939588,15.063333333333333,0.0353347400728946,1.463376853286125,0.0262826108039957,0.0001534624976021,-1.0,66.23,0.4616065501217083,285.8,36.84426229508197,17.556420233463037,119.8529411764706,82.72222222222223,198.95238095238096,40.70642201834863,440.25,38.71052631578947,33.28787878787879,107.46153846153848,177.56,222.76470588235293,93.70212765957449,133.3030303030303,108.025,77.0909090909091,64230.txt,1672,1670,17
0.4252781191450971,0.51785383971705,0.7683019064928293,0.2450573770078936,0.2984021465520758,0.4427174629481929,4.428239633936832,4.656699104208288,0.1815428239994844,37.38674698795181,0.0359899515235062,1.4701617580717925,0.0236893573694118,0.0095756740283339,-1.0,44.11,0.4924921054327512,111.5451263537906,30.56465942744324,15.077409931840313,631.8913043478261,57.22222222222222,176.21264367816093,79.8917525773196,82.55733333333333,31.13654618473896,24.67754777070064,77.41414141414141,250.48360655737704,783.5526315789474,47.71186440677966,94.99079754601227,119.75984251968504,171.20555555555555,989.txt,1670,1670,17
0.4297005342328887,0.523238938387631,0.7717583265841736,0.2414369070677317,0.2939935626732205,0.4336297689433726,4.454249673052512,4.529392338177015,0.3117569352708058,13.858123569794053,0.0490368821860534,1.3787978863936592,0.0350713842333954,0.0003583694191428,-1.0,75.61,0.4793593130779392,336.1666666666667,43.01428571428571,19.661237785016286,156.47368421052633,81.54054054054055,200.9642857142857,39.26315789473684,190.27586206896552,37.34375,49.15573770491803,207.88,144.55263157894737,253.04761904761904,76.9041095890411,146.72972972972974,76.05405405405405,51.95652173913044,33872.txt,1675,1670,17
0.4254856845832807,0.518106588575543,0.7664941068149722,0.2407473098706866,0.2931538520455828,0.4336958937365159,4.440850159710265,4.634544241615623,0.1746922190551276,23.04603399433428,0.0378225654548879,1.4560009703438657,0.0242130245053346,0.011446869197858,-1.0,47.05,0.4874461762387045,120.78021978021978,38.99643281807372,13.774058577405858,282.4864864864865,43.8596256684492,204.975,91.7799442896936,83.59796437659033,36.795530726256985,23.957818181818183,114.92170818505338,289.87610619469024,686.5952380952381,48.00732064421669,108.77257525083613,114.72727272727272,173.92972972972973,990.txt,1670,1670,17
0.4200796842122385,0.511523795049077,0.7614787071407533,0.2522557484790805,0.3071674794912764,0.4572641535400321,4.413304590376053,4.216502482780714,0.1147685407656575,24.712518555170707,0.0409891280358496,1.2552759090181005,0.0473601649224549,0.0002245401245525,-1.0,73.81,0.5144962357840782,210.72573839662448,28.063237774030355,22.473897389738973,192.0057803468208,73.93699036323203,106.95918367346938,65.5006570302234,120.29674306393244,33.0815649867374,40.34654266073595,117.61465721040187,310.1090342679128,686.8521126760563,45.78022988505747,98.25962487660416,134.68513513513514,99.87449799196789,39452.txt,1678,1670,17
0.4336925631684205,0.5280999632545639,0.7527505489295643,0.2588538385723481,0.3152018601372083,0.4492868580782898,4.609150415474506,4.764187731705412,0.1291721995565676,18.119651605879152,0.037478540135029,1.5244698940689425,0.0534599732369385,0.0326440117204479,-1.0,60.55,0.4538752260723792,161.07647628267182,31.92421335379893,15.186273615040614,248.8530734632684,55.11795891318754,225.1485013623978,57.35736460848568,71.84598698481562,35.596359743040686,25.86767221271964,136.96694214876032,170.02051282051283,308.91541353383457,80.68300970873787,133.71935483870968,81.19266503667481,188.6651532349603,65693.txt,1918,1910,20
0.4429426432767874,0.5393636264579224,0.7784680004742073,0.2785139561661625,0.3391416466602292,0.4894859545626316,4.551941947589028,4.686744558516828,0.1560487169737403,25.596372216487243,0.0332819376119427,1.4044038853745378,0.0550838362380171,0.0120989310230247,-1.0,62.31,0.4494912832567089,139.23756019261637,27.00575696281313,12.064655172413794,103.25948223961468,43.03496156707166,118.9061000685401,39.8883517495396,72.27833333333334,50.674269005847954,23.71715652768284,165.68194842406876,117.54033898305084,332.147001934236,200.4080924855492,160.7152133580705,143.6611295681063,103.2754601226994,65921.txt,1914,1910,20
0.4263152094745146,0.5191166867459588,0.7149040503091799,0.2408835994836815,0.2933198095595617,0.4039467912397644,4.770600578247029,4.7087987509351725,0.1289334157369157,26.44752236751549,0.0997239259260103,1.3608626353966755,0.0387955440039839,0.0568931355201256,-1.0,59.74,0.3532511466024786,164.52682403433477,53.8172268907563,14.586933814452568,191.74625,49.57382875605816,159.87748691099478,59.45369649805448,66.71609245529874,57.18181818181818,22.8733065356558,135.44198405668735,357.8524590163934,344.7629796839729,160.02728226652675,131.6351931330472,202.8573333333333,657.6473214285714,22657.txt,1913,1910,20
0.440436604128261,0.536312065756529,0.7852826006423017,0.2689232704854963,0.3274632339188538,0.4794805046643786,4.486910610453024,4.731964497626582,0.1394012064873417,21.489741540101253,0.0300939404526221,1.494573279272152,0.037646151163924,0.0099676944908108,-1.0,56.59,0.4778233781645569,170.5210970464135,38.18733758563666,16.587469237079574,147.9522497704316,45.88936170212766,117.19521044992744,49.33180568285976,181.23206278026905,28.631662829821146,26.46735395189004,124.20076923076924,167.76907001044933,287.1370106761566,74.14731528223956,123.59080459770117,134.11970074812967,72.0830728003573,3481.txt,1919,1910,20
0.4395579276771801,0.5352421165783868,0.7831229004696071,0.2780224714179899,0.3385431741488403,0.4953289441579284,4.490308506249479,4.951989312888424,0.1543184062264041,21.438052546382767,0.0304022998600645,1.550182958703607,0.0410947918054712,0.0106727637159212,-1.0,49.55,0.4251669861183714,186.7299349240781,26.775599128540303,12.141254497989134,125.6,43.36888552697933,161.61654135338347,51.02787663107948,85.64410154305625,49.612921834439,26.201704977926624,118.114619080302,149.13900955690704,384.2511210762332,152.56749555950267,129.30722891566265,223.51822916666663,158.07346189164372,57247.txt,1913,1910,20
0.434344062981199,0.5288932833536568,0.790985166067502,0.262831956991906,0.3200459464084663,0.478643998774051,4.3929426908532685,4.979342365380779,0.1319863854278131,25.01663641863279,0.031818962989921,1.5891143877976677,0.0220466726927826,0.0067661419949655,-1.0,48.03,0.4741280809619674,117.89308624376336,37.105026929982046,13.094695170229611,246.6352765321375,49.76219145093317,182.9014396456257,60.5919941241278,57.99471644945403,35.30209222886422,19.507902807265864,160.7436647173489,309.7448405253284,258.15023474178406,79.73973925639787,141.97850386930352,89.6444082519001,241.10279001468427,40342.txt,1914,1910,20
0.4385786284569573,0.5340496407876177,0.7769976904943706,0.2674317405382692,0.3256470235956487,0.4737892621311758,4.515623496156426,4.411482692801411,0.119392322546798,18.03735024665257,0.0345653368921415,1.3724368490964092,0.0500810029343447,0.0116087552456495,-1.0,69.21,0.4858461607152823,258.9161849710983,29.66269249875808,21.17862631516728,200.81838565022423,66.99887766554433,142.4984076433121,55.17663378545007,99.43844011142062,28.68103862798525,36.59550561797753,153.19760479041915,174.11890838206628,522.8304093567251,94.68733439321674,119.01662234042551,86.6221466731423,121.04736129905277,61159.txt,1913,1910,20
0.4403372064700223,0.536191030940345,0.7801462508019064,0.280421657279458,0.3414646214432689,0.4968235737425016,4.515432392502334,4.633352288882571,0.1478743457702798,25.134727368978297,0.0318689801739429,1.4698501458524205,0.0499588090617672,0.008885931480758,-1.0,53.24,0.4655693509830558,139.539309331374,28.154929577464788,16.884235796212323,192.1742654508612,45.809075549118994,190.69254032258064,61.75276512687053,143.86900958466452,28.689540507859736,20.75311611633501,129.49828414550447,205.6251354279524,352.08768656716416,99.10341207349082,111.18299120234605,191.72068230277185,162.26896551724138,56942.txt,1911,1910,20
0.4506468230380986,0.5487448734388051,0.7590058264054421,0.2728028914406842,0.3321873815244948,0.4594706397080834,4.749864176113708,5.054883382141781,0.1206300021195105,16.874017731210962,0.0359076907300257,1.5841580020478652,0.0943257632907642,0.0283965188787523,-1.0,52.09,0.4111731043067857,118.33674911660778,34.865396627108055,11.340906013001083,166.59312749003985,41.79630554168747,177.30667372881356,65.87037765538946,220.03876478318003,46.4312257348863,19.75948321632942,173.8757796257796,111.54748417194268,366.09628008752736,167.24737105658488,114.1064483111566,189.3116515837104,72.1162640207075,48244.txt,1914,1910,20
0.4231365083264742,0.5152460371152306,0.7795831960390731,0.2574901781270502,0.3135413543037849,0.4743977701353942,4.342181929793842,4.601007877445133,0.0711786816641102,23.722219102700883,0.0284929325508363,1.418302278020792,0.0291998175644858,0.0007353342030562,-1.0,65.56,0.5051861425135867,153.01231437884823,28.99492107069321,14.403409478349811,106.44186633039092,59.81822045905356,109.11650736243864,68.17810431131923,558.3245033112582,27.4980144521841,28.402178297700686,137.60542661000326,239.2562358276644,382.67484105358767,72.68403796376187,142.59925600270543,148.7303886925795,52.45878538471131,3875.txt,1910,1910,20
0.4372013594847947,0.5323725640854556,0.7674249713698241,0.2599709888810722,0.3165621948237819,0.456330302664533,4.557593258446174,4.68684819362876,0.1225129026517173,28.62455425369333,0.0399102488809796,1.426309544996144,0.0416485817834588,0.0151650600687841,-1.0,54.19,0.4743430029068043,144.81615120274915,34.25411669038422,14.841859646033283,138.99917491749176,48.94365379029916,144.18766066838046,62.22784342688331,100.60251046025104,39.56633012444236,24.189608152719966,89.4871931696905,122.09752547307131,439.49071618037135,84.06503251625813,128.6324655436447,123.36632891660172,159.6350710900474,38404.txt,1911,1910,20
0.4425941059301301,0.5389392185349046,0.7659433656184096,0.2672176308831674,0.3253863059569472,0.4624407980334509,4.622734534141826,4.816422483623301,0.132187551360616,23.8180674031604,0.0420491996827389,1.4415369444248785,0.056324801746971,0.0197965250630182,-1.0,64.04,0.4273848935221056,174.1922290388548,27.95405316704956,14.458874458874458,107.34637223974764,62.67550644567219,108.60536398467433,72.40289608177171,475.27932960893855,33.66897506925208,23.435195376995047,182.5862068965517,122.28941684665229,561.51,117.27321981424149,158.51129943502823,437.9132947976879,67.1592215833702,48191.txt,1911,1910,20
0.4310337332166666,0.5248623518240997,0.7740135998325524,0.2593260539537127,0.315776868672575,0.4656756004992016,4.455050746497633,4.696841174021649,0.1056021024146544,22.309500773993808,0.0325371155138775,1.4588970996391897,0.0331981239700849,0.0112212437075092,-1.0,54.15,0.4793965098529004,185.65780998389693,29.9540080550864,10.910471774002744,126.33826754385964,40.13701253481894,107.05762081784388,58.09629442903957,57.46482035928144,48.92041595925297,18.8638409295475,136.34674556213017,134.89513766842413,309.1731543624161,123.85406569736134,207.3745487364621,108.547338671691,183.1081941129674,41040.txt,1914,1910,20
0.4349144968074431,0.5295878907974135,0.7781382069948974,0.2555094833821241,0.3111294964329184,0.4571512164543602,4.471334196397273,4.9934898155745016,0.1148765145840021,19.902615075139035,0.0343534237391678,1.5956907929939714,0.0270211985123585,0.0122200602573333,-1.0,48.54,0.4530553276495558,101.35684147076552,36.95054945054945,14.923773183068596,356.9255319148936,36.43637546065467,176.24449108079747,47.84823462414579,67.1547381047581,48.9330422125182,20.671542716656425,91.0569105691057,193.9271676300578,250.1982116244412,97.70697674418604,150.73495058400718,136.8340147179068,583.6864111498257,64237.txt,1910,1910,20
0.4319856775746472,0.5260215180703394,0.7944516054304064,0.2743247248137415,0.3340404918073174,0.5045021845657642,4.350026353996602,4.715833415644706,0.1211016900690895,19.164989538706784,0.0289761089666864,1.4513591773714771,0.0238124075898049,9.095109377785376e-05,-1.0,62.68,0.4759798085870689,243.4860759493671,37.28416359759643,16.93598661618385,171.4144385026738,62.575056984695536,109.47122507122508,50.4942196531792,200.0553235908142,38.27922724556861,27.02403710992409,111.79278230500582,254.53395472703065,323.8885135135135,86.80758807588076,181.46641438032165,107.867341202923,100.7961215932914,53157.txt,1915,1910,20
0.446379794286373,0.5435489860329208,0.7623265678025625,0.2794365077997247,0.3402650218922723,0.4772211391204568,4.684394464415229,5.058475510525487,0.1665494251666754,11.911143071535768,0.057184372140738,1.5226626069609954,0.0426327277127273,0.0329993484348573,-1.0,61.46,0.3821985406058061,164.4956822107081,49.83071690214548,13.46387160633484,174.29509713228492,47.5783162628029,186.9438976377953,54.49742120343839,95.31695085255768,52.84324624791551,23.59648035692156,145.92295839753467,147.63925523661754,301.60413354531,93.2982283464567,195.1129363449692,183.51400966183576,125.19407894736842,57846.txt,1912,1910,20
0.430443349245302,0.524143451432297,0.7663156134848934,0.2342915593820331,0.2852927958842057,0.4171078037957039,4.493640392243293,5.190311320486988,0.08609558134915,20.065129190689728,0.0382197758876366,1.6820387660697562,0.0229062978770773,0.0177349707425412,-1.0,41.4,0.4657923489513863,163.98545666084934,44.09640062597809,13.42882324916627,535.5885714285714,34.63957206099361,204.12636165577345,60.71477811288238,44.90135458167331,38.514894779994535,18.75319403779612,67.48850574712644,364.64507772020727,246.7815789473684,72.80793157076205,187.30625832223703,96.79443107597112,826.0884955752213,43572.txt,1918,1910,20
0.4419951204606359,0.5382098442470012,0.7895675301040129,0.2825240624621907,0.3440246840176326,0.5046929612271378,4.478351539125831,4.670264769485181,0.152446891638954,16.405467196819085,0.0301338224595685,1.458982233610157,0.0421815744736498,0.0092726027704571,-1.0,61.87,0.4379811856778547,166.91809908998988,34.232316946691554,12.810758363735156,138.79899074852818,49.2928870292887,168.43091095189357,48.80177514792899,131.06120826709062,43.8116865869854,26.803507632348165,182.37942477876103,151.77235023041476,335.97727272727275,99.97783251231527,114.92891986062718,163.45226130653268,76.72088637435172,59606.txt,1916,1910,20
0.4310581903978722,0.5248921329123473,0.790044183778216,0.2673054512904806,0.3254932433541124,0.4899178853076211,4.364902107995321,4.596605979002106,0.1233756812127473,16.499377573494208,0.0358784665942833,1.4286460479504128,0.0282806116925059,3.836936424037474e-05,-1.0,72.26,0.5073736382999715,261.45523520485585,36.16666666666666,17.92105263157895,169.5147928994083,58.21617050067659,139.98615635179152,50.64147058823529,172.9657603222558,34.32502492522433,31.4627465303141,131.9025326170376,191.72595078299776,298.94425087108016,72.01467505241091,153.325311942959,98.04680365296804,77.38856371004053,5364.txt,1913,1910,20
0.4381641727398771,0.5335449652004652,0.7928425789314405,0.2791992777216005,0.3399761509127355,0.5052012217256376,4.421197189791862,4.609369472070443,0.0954970714257636,20.079722156444863,0.0311901267997875,1.4401489838437045,0.035953481842672,0.0018038170282009,-1.0,68.1,0.4868646566295845,252.74465971187283,28.793027336012223,18.09106749164356,169.6839291680588,54.55033268941833,132.89830065359476,39.61426457992681,149.3533039647577,37.27254743937285,31.83704630788485,145.2573718866304,178.01753155680225,313.0147874306839,72.80321054894654,114.36214269637632,76.58634719710669,64.5136507936508,2988.txt,1917,1910,20
0.4411823366821279,0.5372201314411644,0.7811687679042848,0.2792800607443031,0.3400745190078884,0.4945004430425531,4.518176914478846,4.877690425973308,0.1085008816817647,23.29948139570012,0.0335772625438808,1.5572358412281309,0.0347601761874231,0.0198290486466779,-1.0,47.72,0.4463427494640758,172.28108711839167,25.880313199105142,13.046379835344537,235.88526262111168,48.32831765935215,181.64400785854616,47.953876451077946,156.824008138352,47.405147662018045,19.426634199588563,151.5159172957007,340.60206337509214,318.5165289256198,112.01236063984489,169.4481495053133,134.9250291715286,79.43200962695548,45368.txt,1919,1910,20
0.4329605219341522,0.527208569253953,0.7917585603898905,0.262348378986671,0.3194571018017485,0.4797586947169725,4.374672215438473,4.481099408454768,0.1048799707001986,15.216245883644348,0.0343050603102479,1.3735613686558716,0.0294138937506301,2.3285810032336903e-05,-1.0,73.68,0.4923920402206364,322.94086021505376,34.35812356979405,28.44805809914746,172.56992337164752,66.19588386622566,131.14306569343066,42.13272471910113,330.7730627306273,34.130566609816185,41.18152720621856,124.33701657458565,207.5028835063437,351.01761252446187,94.27987421383648,204.40295119182747,82.99446749654219,60.562731247897744,2514.txt,1913,1910,20
0.4364646709949991,0.5314755112018441,0.7769929412609903,0.2740957532825302,0.3337616771180923,0.4879443393313729,4.493885571589939,4.809465459998483,0.1501916781906979,23.84249339084458,0.0309395849149063,1.4784602727256817,0.0346562166748549,0.0180118572788509,-1.0,55.07,0.4528798408224949,133.47118380062307,32.72402597402598,14.349355216881596,102.5374027528426,47.31483015741508,154.81990950226245,49.10149082568808,274.00961538461536,35.21438848920863,24.97259874653841,136.7921662669864,112.86327608982828,332.0,94.20881542699723,113.9713524317122,192.7178329571106,65.58106554235339,60321.txt,1914,1910,20
0.4396162466399672,0.5353131305747529,0.7915225901852598,0.2641943105324866,0.3217048608465286,0.4756779727391249,4.443246493187999,5.110818032928196,0.1390857110019251,22.666796925882505,0.0337099572595319,1.636663506019596,0.0225884749736477,0.0068497594967063,-1.0,49.96,0.4661437232422492,177.7425944841675,49.51166761525327,13.385183475651973,247.3575581395349,48.12759479656795,149.86545138888889,49.5858123569794,57.20631786771965,39.42934905874348,23.54961418708542,119.54376292212268,284.74468085106383,226.64705882352945,78.28433179723503,136.1409553641347,117.89484396200814,182.2424568965517,48225.txt,1916,1910,20
0.4423943998360413,0.5386960398643286,0.7887631341640032,0.2888608186986111,0.3517408429278953,0.5150218103536995,4.486968324704249,4.680166672750882,0.1646910348208372,19.67908456486043,0.0406458383255798,1.4319358758402736,0.0322113884186534,0.0066590830425206,-1.0,69.82,0.4674920340229357,223.3792298716453,31.14930950446791,14.788336933045356,182.4138915318744,60.66339455351488,124.56657963446476,44.52066883418486,136.03553660270077,41.18666666666667,27.504950495049503,144.88039364118092,193.4564777327936,324.97610921501706,106.09916897506923,147.5875096376253,141.25589970501474,87.3739534883721,64210.txt,1911,1910,20
0.4067636511686006,0.4953090909977398,0.6363375303817846,0.2023358124204714,0.2463808332882059,0.3165323912634152,5.113809973452973,5.544589811942172,0.1217462902477413,5.4400009898784925,0.1490778642233005,1.670794173573645,0.4856868240035203,0.0378661973446326,-1.0,58.04,0.0018332681302484,120.0,1846.764705882353,5665.648648648648,60337.0,36626.5,2982.875,15432.214285714286,50.333333333333336,28.96551724137931,4069.1111111111113,73166.33333333333,58882.333333333336,6904.5,187.0,147.0,8918.225,109870.5,65236.txt,1917,1910,20
0.4375770942446803,0.5328300898300509,0.7942739141790413,0.2738613533476841,0.3334762523552724,0.497103097778247,4.407316785136608,4.53627013054435,0.1333023285997036,16.787834770767137,0.0380315602854198,1.400388280210688,0.0317647647147072,2.246631274084132e-05,-1.0,73.88,0.4873403346348111,233.7724399494311,37.16767189384801,23.23252890899949,168.14025500910748,72.62514734774066,139.76911430734293,41.84963768115942,154.61892797319933,30.508994883644167,36.60475247524752,135.03668378576668,182.00985221674875,307.49333333333334,67.94044117647059,118.95222724338282,113.368,82.87595505617978,4420.txt,1912,1910,20
0.4371798846576707,0.5323464145583984,0.735607646180593,0.2105952020145187,0.2564381497182034,0.3543517126185519,4.754489836287996,4.758877586758234,0.064853588341886,4.888489811110078,0.0528024960498175,1.482400907554324,0.1119406297273006,0.0561973255131358,-1.0,63.9,0.3282537192977113,273.05509355509355,43.34438943894389,12.179820087174257,106.37008512363194,46.99713672154617,605.376168224299,167.3201024327785,798.4938650306749,59.373466606088144,26.481952006452914,347.88962765957444,67.02203997949769,1441.8839779005525,645.9851485148515,403.13137557959817,44.99948338212502,56.93339119114776,55620.txt,1914,1910,20
